web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666709240-1895,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Luigi Giorgi,https://www.transfermarkt.com/luigi-giorgi/profil/spieler/57389,Luigi Giorgi,"Apr 19, 1987                                                                    (35)",Central Midfield,Without Club,"Jul 1, 2020",-,"Jul 12, 2019"
1666709242-1896,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Ivano Della Morte,https://www.transfermarkt.com/ivano-della-morte/profil/spieler/5926,Ivano Della Morte,"Oct 13, 1974                                                                    (48)",Central Midfield,Retired,,free transfer,"Aug 1, 2006"
1666709245-1897,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Mattia Biso,https://www.transfermarkt.com/mattia-biso/profil/spieler/22309,Mattia Biso,"May 6, 1977                                                                    (45)",Central Midfield,Retired,,?,"Dec 1, 2015"
1666709247-1898,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Nicolás Córdova,https://www.transfermarkt.com/nicolas-cordova/profil/spieler/21230,Nicolás Córdova,"Feb 9, 1979                                                                    (43)",Central Midfield,Retired,,€1.00m,"Jan 1, 2010"
1666709250-1899,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Michele Fini,https://www.transfermarkt.com/michele-fini/profil/spieler/22082,Michele Fini,"Jun 14, 1974                                                                    (48)",Central Midfield,Retired,,-,"Sep 6, 2011"
1666709252-1900,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Roberto Guana,https://www.transfermarkt.com/roberto-guana/profil/spieler/5976,Roberto Guana,"Jan 21, 1981                                                                    (41)",Central Midfield,Retired,,free transfer,"Sep 1, 2014"
1666709254-1901,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Davide Oresti,https://www.transfermarkt.com/davide-oresti/profil/spieler/395225,Davide Oresti,"Mar 5, 1986                                                                    (36)",,Without Club,,?,"Jul 1, 2019"
1666709257-1902,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Claudio Costanzo,https://www.transfermarkt.com/claudio-costanzo/profil/spieler/28820,Claudio Costanzo,"Jul 3, 1985                                                                    (37)",Defensive Midfield,Retired,,-,"Jul 14, 2017"
1666709260-1903,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Abel Aguilar,https://www.transfermarkt.com/abel-aguilar/profil/spieler/37388,"#14                    
                                            Abel Aguilar","Jan 6, 1985                                                                    (37)",Defensive Midfield,Retired,"Feb 19, 2020",free transfer,"Jan 1, 2019"
1666709262-1904,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Alessandro Moro,https://www.transfermarkt.com/alessandro-moro/profil/spieler/39849,Alessandro Moro,"Oct 2, 1984                                                                    (38)",Defensive Midfield,Retired,,?,"Aug 1, 2011"
1666709264-1905,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Domenico Cristiano,https://www.transfermarkt.com/domenico-cristiano/profil/spieler/22314,Domenico Cristiano,"Mar 29, 1976                                                                    (46)",Defensive Midfield,Retired,,?,"Dec 1, 2013"
1666709267-1906,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Andrea Parola,https://www.transfermarkt.com/andrea-parola/profil/spieler/21949,Andrea Parola,"Apr 22, 1979                                                                    (43)",Defensive Midfield,Retired,,free transfer,"Jul 1, 2017"
1666709269-1907,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Francesco Carbone,https://www.transfermarkt.com/francesco-carbone/profil/spieler/7106,Francesco Carbone,"Jan 4, 1980                                                                    (42)",Right-Back,Retired,,-,"Dec 1, 2011"
1666709271-1908,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Angelo Antonazzo,https://www.transfermarkt.com/angelo-antonazzo/profil/spieler/38577,Angelo Antonazzo,"Oct 2, 1981                                                                    (41)",Right-Back,Retired,,-,"Sep 17, 2016"
1666709274-1909,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Valerio Virga,https://www.transfermarkt.com/valerio-virga/profil/spieler/24062,Valerio Virga,"Jun 29, 1986                                                                    (36)",Right-Back,Vigliano,"Jul 1, 2019",free transfer,"Jul 5, 2018"
1666709276-1910,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Gianluca Comotto,https://www.transfermarkt.com/gianluca-comotto/profil/spieler/16685,Gianluca Comotto,"Oct 16, 1978                                                                    (44)",Right-Back,Retired,"Feb 3, 2016",?,"Jul 8, 2013"
1666709278-1911,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Lorenzo Pasqualini,https://www.transfermarkt.com/lorenzo-pasqualini/profil/spieler/44277,"#3                    
                                            Lorenzo Pasqualini","Aug 19, 1989                                                                    (33)",Left-Back,Porto D'Ascoli,"Sep 23, 2019",-,"Jul 1, 2019"
1666709281-1912,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Cristiano Del Grosso,https://www.transfermarkt.com/cristiano-del-grosso/profil/spieler/34211,Cristiano Del Grosso,"Mar 24, 1983                                                                    (39)",Left-Back,Retired,,free transfer,"Jan 4, 2021"
1666709284-1913,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Vittorio Tosto,https://www.transfermarkt.com/vittorio-tosto/profil/spieler/22216,Vittorio Tosto,"Jun 14, 1974                                                                    (48)",Left-Back,Retired,,?,"Jan 15, 2006"
1666709286-1914,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Riccardo Bonetto,https://www.transfermarkt.com/riccardo-bonetto/profil/spieler/17173,Riccardo Bonetto,"Mar 20, 1979                                                                    (43)",Left-Back,Retired,"Jul 1, 2016",-,"Jul 1, 2013"
1666709288-1915,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Salvatore Bocchetti,https://www.transfermarkt.com/salvatore-bocchetti/profil/spieler/42678,Salvatore Bocchetti,"Nov 30, 1986                                                                    (35)",Centre-Back,Retired,"Jul 1, 2021",End of loan,"Jun 30, 2021"
1666709290-1916,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Riccardo Corallo,https://www.transfermarkt.com/riccardo-corallo/profil/spieler/22313,Riccardo Corallo,"Mar 31, 1980                                                                    (42)",Centre-Back,Retired,,free transfer,"Dec 22, 2013"
1666709293-1917,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Mirko Cudini,https://www.transfermarkt.com/mirko-cudini/profil/spieler/8551,Mirko Cudini,"Sep 1, 1973                                                                    (49)",Centre-Back,Retired,,?,"Jul 1, 2013"
1666709295-1918,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Massimo Paci,https://www.transfermarkt.com/massimo-paci/profil/spieler/28026,Massimo Paci,"May 9, 1978                                                                    (44)",Centre-Back,Retired,"Jul 1, 2015",free transfer,"Jul 28, 2014"
1666709297-1919,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Daniele Adani,https://www.transfermarkt.com/daniele-adani/profil/spieler/5774,Daniele Adani,"Jul 10, 1974                                                                    (48)",Centre-Back,Retired,"Jul 1, 2011",-,"Jul 1, 2009"
1666709299-1920,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Maurizio Lauro,https://www.transfermarkt.com/maurizio-lauro/profil/spieler/28823,Maurizio Lauro,"Mar 12, 1981                                                                    (41)",Centre-Back,Retired,"Jan 1, 2015",?,"Jun 30, 2014"
1666709302-1921,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Maurizio Domizzi,https://www.transfermarkt.com/maurizio-domizzi/profil/spieler/6750,Maurizio Domizzi,"Jun 28, 1980                                                                    (42)",Centre-Back,Retired,"Jul 1, 2019",free transfer,"Jul 1, 2016"
1666709304-1922,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Alessandro Boccolini,https://www.transfermarkt.com/alessandro-boccolini/profil/spieler/35704,Alessandro Boccolini,"Jul 14, 1984                                                                    (38)",Goalkeeper,Retired,,?,"Jul 1, 2013"
1666709307-1923,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Carlo Zotti,https://www.transfermarkt.com/carlo-zotti/profil/spieler/16865,Carlo Zotti,"Sep 3, 1982                                                                    (40)",Goalkeeper,Retired,,-,"Mar 3, 2015"
1666709309-1924,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Roberto Maurantonio,https://www.transfermarkt.com/roberto-maurantonio/profil/spieler/22305,Roberto Maurantonio,"Jun 7, 1981                                                                    (41)",Goalkeeper,Retired,,free transfer,"Aug 22, 2018"
1666709311-1925,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Ascoli Calcio 1898,https://www.transfermarkt.com/ascoli-calcio/startseite/verein/408/saison_id/2005,Ferdinando Coppola,https://www.transfermarkt.com/ferdinando-coppola/profil/spieler/5986,Ferdinando Coppola,"Jun 10, 1978                                                                    (44)",Goalkeeper,Retired,,?,"Jul 17, 2015"
1666709318-1926,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Siena,https://www.transfermarkt.com/acn-siena-1904/startseite/verein/1387/saison_id/2005,Rey Volpato,https://www.transfermarkt.com/rey-volpato/profil/spieler/35847,Rey Volpato,"Aug 27, 1986                                                                    (36)",Centre-Forward,Camisano,"Apr 6, 2021",free transfer,"Jul 18, 2020"
1666709321-1927,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Siena,https://www.transfermarkt.com/acn-siena-1904/startseite/verein/1387/saison_id/2005,Pasquale Iadaresta,https://www.transfermarkt.com/pasquale-iadaresta/profil/spieler/39800,"#32                    
                                            Pasquale Iadaresta","Mar 17, 1986                                                                    (36)",Centre-Forward,Puteolana,"Oct 7, 2022",-,"Jul 1, 2022"
1666709324-1928,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Siena,https://www.transfermarkt.com/acn-siena-1904/startseite/verein/1387/saison_id/2005,Massimo Marazzina,https://www.transfermarkt.com/massimo-marazzina/profil/spieler/5930,Massimo Marazzina,"Jul 16, 1974                                                                    (48)",Centre-Forward,Retired,"Jul 1, 2010",?,"Jan 1, 2006"
1666709327-1929,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AC Siena,https://www.transfermarkt.com/acn-siena-1904/startseite/verein/1387/saison_id/2005,Enrico Chiesa,https://www.transfermarkt.com/enrico-chiesa/profil/spieler/7329,Enrico Chiesa,"Dec 29, 1970                                                                    (51)",Centre-Forward,Retired,,free transfer,"Jul 1, 2008"
