web-scraper-order,web-scraper-start-url,teams,teams-href,playerProfile,playerProfile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666631131-1906,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,GS Kallithea,https://www.transfermarkt.com/gs-kallithea/startseite/verein/3062/saison_id/2005,Georgios Souloganis,https://www.transfermarkt.com/georgios-souloganis/profil/spieler/16448,Georgios Souloganis,"Aug 31, 1975                                                                    (47)",Goalkeeper,Retired,GS Kallithea,free transfer,"Jul 1, 2013"
1666631141-1911,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Rastislav Lazorik,https://www.transfermarkt.com/rastislav-lazorik/profil/spieler/29912,Rastislav Lazorik,"Apr 16, 1973                                                                    (49)",Centre-Forward,Retired,"Jan 1, 2009",free transfer,"Jul 19, 2008"
1666631146-1914,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Diego Perrone,https://www.transfermarkt.com/diego-perrone/profil/spieler/37754,Diego Perrone,"Nov 19, 1977                                                                    (44)",Centre-Forward,Retired,Danubio FC,free transfer,"Jan 4, 2010"
1666631153-1918,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Mario Gurma,https://www.transfermarkt.com/mario-gurma/profil/spieler/33612,Mario Gurma,"Apr 14, 1982                                                                    (40)",Centre-Forward,Sant'Andrea,,-,"Jul 1, 2021"
1666631158-1920,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Ilias Manikas,https://www.transfermarkt.com/ilias-manikas/profil/spieler/16423,Ilias Manikas,"May 11, 1980                                                                    (42)",Centre-Forward,Dias Diou,,free transfer,"Jan 1, 2016"
1666631163-1923,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Adrian Iordache,https://www.transfermarkt.com/adrian-iordache/profil/spieler/6858,Adrian Iordache,"Nov 13, 1981                                                                    (40)",Centre-Forward,Retired,-,free transfer,"Feb 1, 2011"
1666631169-1926,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Alex José de Paula,https://www.transfermarkt.com/alex-jose-de-paula/profil/spieler/34210,Alex José de Paula,"Sep 13, 1981                                                                    (41)",Centre-Forward,Unknown,"Jan 1, 2019",?,"Jan 1, 2015"
1666631174-1929,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Alban Bushi,https://www.transfermarkt.com/alban-bushi/profil/spieler/7176,Alban Bushi,"Aug 20, 1973                                                                    (49)",Centre-Forward,Retired,Istanbulspor,free transfer,"Aug 1, 2010"
1666631180-1933,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Mirnes Sisic,https://www.transfermarkt.com/mirnes-sisic/profil/spieler/26876,Mirnes Sisic,"Aug 8, 1981                                                                    (41)",Right Winger,Retired,"Jul 1, 2015",-,"Nov 13, 2014"
1666631185-1936,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Bassala Touré,https://www.transfermarkt.com/bassala-toure/profil/spieler/19018,Bassala Touré,"Feb 21, 1976                                                                    (46)",Attacking Midfield,Retired,APO Levadiakos,free transfer,"Jan 1, 2010"
1666631190-1939,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Dimitrios Pappas,https://www.transfermarkt.com/dimitrios-pappas/profil/spieler/20938,Dimitrios Pappas,"Jul 15, 1975                                                                    (47)",Attacking Midfield,Retired,APO Levadiakos,free transfer,"Jul 1, 1998"
1666631198-1941,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Loukas Karakatsanis,https://www.transfermarkt.com/loukas-karakatsanis/profil/spieler/20928,Loukas Karakatsanis,"Oct 22, 1981                                                                    (41)",Attacking Midfield,Retired,APO Levadiakos,free transfer,"Jul 1, 2012"
1666631201-1944,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Ivan Rusev,https://www.transfermarkt.com/ivan-rusev/profil/spieler/9862,Ivan Rusev,"May 10, 1979                                                                    (43)",Attacking Midfield,Retired,"Jan 1, 2019",?,"Jan 25, 2016"
1666631207-1946,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Giannis Chrysafis,https://www.transfermarkt.com/giannis-chrysafis/profil/spieler/16391,Giannis Chrysafis,"Mar 16, 1981                                                                    (41)",Left Midfield,AE Irakliou,,free transfer,"Jul 1, 2017"
1666631215-1949,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Nikolaos Topoliatis,https://www.transfermarkt.com/nikolaos-topoliatis/profil/spieler/20942,Nikolaos Topoliatis,"Jul 31, 1981                                                                    (41)",Right Midfield,Retired,APO Levadiakos,free transfer,"Jul 1, 2007"
1666631222-1953,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Danilo Goiano,https://www.transfermarkt.com/danilo-goiano/profil/spieler/34222,Danilo Goiano,"Feb 21, 1983                                                                    (39)",Central Midfield,Retired,"Apr 18, 2016",free transfer,"Dec 11, 2015"
1666631228-1956,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Christos Veletanis,https://www.transfermarkt.com/christos-veletanis/profil/spieler/26592,Christos Veletanis,"Jun 12, 1976                                                                    (46)",Central Midfield,Retired,Olymp. Volou,free transfer,"Jul 18, 2018"
1666631233-1959,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Rogério Corrêa,https://www.transfermarkt.com/rogerio-correa/profil/spieler/33095,Rogério Corrêa,"Mar 27, 1981                                                                    (41)",Defensive Midfield,Retired,APO Levadiakos,free transfer,"Jul 1, 2005"
1666631238-1962,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Miguel Mea Vitali,https://www.transfermarkt.com/miguel-mea-vitali/profil/spieler/22955,Miguel Mea Vitali,"Feb 19, 1981                                                                    (41)",Defensive Midfield,Retired,"Jan 1, 2018",free transfer,"Jul 1, 2014"
1666631243-1964,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Georgios Zisopoulos,https://www.transfermarkt.com/georgios-zisopoulos/profil/spieler/27494,Georgios Zisopoulos,"May 23, 1984                                                                    (38)",Defensive Midfield,Retired,APO Levadiakos,free transfer,"Jul 1, 2019"
1666631248-1966,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Theodosis Theodosiadis,https://www.transfermarkt.com/theodosis-theodosiadis/profil/spieler/33613,Theodosis Theodosiadis,"May 23, 1975                                                                    (47)",Right-Back,Retired,APO Levadiakos,free transfer,"Jul 1, 2010"
1666631253-1968,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Konstantinos Kallimanis,https://www.transfermarkt.com/konstantinos-kallimanis/profil/spieler/12952,Konstantinos Kallimanis,"Feb 13, 1976                                                                    (46)",Right-Back,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2011"
1666631258-1971,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Panagiotis Macheras,https://www.transfermarkt.com/panagiotis-macheras/profil/spieler/26813,Panagiotis Macheras,"Sep 12, 1976                                                                    (46)",Left-Back,Retired,"Jul 1, 2011",free transfer,"Jul 1, 2010"
1666631263-1974,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Carlos Massara,https://www.transfermarkt.com/carlos-massara/profil/spieler/20934,Carlos Massara,"Jun 19, 1978                                                                    (44)",Left-Back,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2011"
1666631269-1977,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Pavlos Dimou,https://www.transfermarkt.com/pavlos-dimou/profil/spieler/97230,Pavlos Dimou,"Aug 8, 1976",Centre-Back,,,free transfer,"Jul 1, 2017"
1666631274-1980,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Vasilios Kotsou,https://www.transfermarkt.com/vasilios-kotsou/profil/spieler/26545,Vasilios Kotsou,"Apr 18, 1987                                                                    (35)",Centre-Back,Unknown,"Sep 9, 2017",free transfer,"Jul 1, 2015"
1666631279-1983,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Theopistos Papadopoulos,https://www.transfermarkt.com/theopistos-papadopoulos/profil/spieler/20937,Theopistos Papadopoulos,"May 3, 1975                                                                    (47)",Centre-Back,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2010"
1666631284-1986,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Anderson do Ó,https://www.transfermarkt.com/anderson-do-o/profil/spieler/38008,Anderson do Ó,"Dec 14, 1980                                                                    (41)",Centre-Back,Retired,"Jul 1, 2016",free transfer,"Feb 26, 2016"
1666631289-1989,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Nikolaos Dimitropoulos,https://www.transfermarkt.com/nikolaos-dimitropoulos/profil/spieler/34212,Nikolaos Dimitropoulos,"Apr 2, 1978                                                                    (44)",Centre-Back,Retired,"Jul 1, 2009",free transfer,"Jul 1, 2008"
1666631294-1992,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Anastasios Pastos,https://www.transfermarkt.com/anastasios-pastos/profil/spieler/20939,Anastasios Pastos,"Aug 15, 1978                                                                    (44)",Centre-Back,Retired,APO Levadiakos,free transfer,"Jul 1, 2011"
1666631299-1995,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Paraskevas Andralas,https://www.transfermarkt.com/paraskevas-andralas/profil/spieler/17212,Paraskevas Andralas,"Dec 2, 1978                                                                    (43)",Centre-Back,Retired,Proodeftiki,free transfer,"Jul 1, 2015"
1666631305-1998,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Giannis Firinidis,https://www.transfermarkt.com/giannis-firinidis/profil/spieler/58479,Giannis Firinidis,"Jul 1, 1983                                                                    (39)",Goalkeeper,Vataniakos,,?,"Jan 13, 2022"
1666631310-2001,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Theodoros Dimitras,https://www.transfermarkt.com/theodoros-dimitras/profil/spieler/433875,Theodoros Dimitras,"May 12, 1984                                                                    (38)",Goalkeeper,Kitheronas,,,
1666631316-2004,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,APO Levadiakos,https://www.transfermarkt.com/apo-levadiakos/startseite/verein/2672/saison_id/2005,Nikolaos Karakostas,https://www.transfermarkt.com/nikolaos-karakostas/profil/spieler/20929,Nikolaos Karakostas,"Sep 22, 1976                                                                    (46)",Goalkeeper,Retired,APO Levadiakos,free transfer,"Jul 1, 2010"
